,Date,Module,Hand,Time,Stroke,Key,Speed
1123,2020-12-02,deck-the-halls_solo,right,1606951409.6817012,144,64,56
1124,2020-12-02,deck-the-halls_solo,right,1606951409.6977012,128,67,64
1125,2020-12-02,deck-the-halls_solo,right,1606951409.9167013,144,66,53
1126,2020-12-02,deck-the-halls_solo,right,1606951409.9427013,128,64,64
1127,2020-12-02,deck-the-halls_solo,right,1606951410.6607013,144,64,52
1128,2020-12-02,deck-the-halls_solo,right,1606951410.7167013,128,66,64
1129,2020-12-02,deck-the-halls_solo,right,1606951410.9347012,144,62,59
1130,2020-12-02,deck-the-halls_solo,right,1606951410.9537013,128,64,64
1131,2020-12-02,deck-the-halls_solo,right,1606951411.3837013,128,62,64
1132,2020-12-02,deck-the-halls_solo,right,1606951411.3987014,144,61,44
1133,2020-12-02,deck-the-halls_solo,right,1606951411.9197013,144,62,57
1134,2020-12-02,deck-the-halls_solo,right,1606951411.9527013,128,61,64
1135,2020-12-02,deck-the-halls_solo,right,1606951414.1197014,128,62,64
1136,2020-12-02,deck-the-halls_solo,right,1606951414.1977015,144,64,64
1137,2020-12-02,deck-the-halls_solo,right,1606951414.9317014,144,66,56
1138,2020-12-02,deck-the-halls_solo,right,1606951414.9337015,128,64,64
1139,2020-12-02,deck-the-halls_solo,right,1606951415.1937015,144,67,59
1140,2020-12-02,deck-the-halls_solo,right,1606951415.2077014,128,66,64
1141,2020-12-02,deck-the-halls_solo,right,1606951415.6867015,144,64,61
1142,2020-12-02,deck-the-halls_solo,right,1606951415.6977015,128,67,64
1143,2020-12-02,deck-the-halls_solo,right,1606951416.1487014,144,66,56
1144,2020-12-02,deck-the-halls_solo,right,1606951416.1647015,128,64,64
1145,2020-12-02,deck-the-halls_solo,right,1606951416.9097013,144,69,73
1146,2020-12-02,deck-the-halls_solo,right,1606951416.9457014,128,66,64
1147,2020-12-02,deck-the-halls_solo,right,1606951417.2117014,144,64,54
1148,2020-12-02,deck-the-halls_solo,right,1606951417.2377014,128,69,64
1149,2020-12-02,deck-the-halls_solo,right,1606951417.7937014,128,64,64
1150,2020-12-02,deck-the-halls_solo,right,1606951418.0987015,144,64,55
1151,2020-12-02,deck-the-halls_solo,right,1606951418.3127015,144,66,48
1152,2020-12-02,deck-the-halls_solo,right,1606951418.3657014,128,64,64
1153,2020-12-02,deck-the-halls_solo,right,1606951418.5637014,144,67,64
1154,2020-12-02,deck-the-halls_solo,right,1606951418.6047013,128,66,64
1155,2020-12-02,deck-the-halls_solo,right,1606951419.0637014,144,69,75
1156,2020-12-02,deck-the-halls_solo,right,1606951419.1217015,128,67,64
1157,2020-12-02,deck-the-halls_solo,right,1606951421.1357014,128,69,64
1158,2020-12-02,deck-the-halls_solo,right,1606951421.1657014,144,64,45
1159,2020-12-02,deck-the-halls_solo,right,1606951422.5097015,128,64,64
1160,2020-12-02,deck-the-halls_solo,right,1606951422.8837016,144,66,59
1161,2020-12-02,deck-the-halls_solo,right,1606951423.1937015,144,67,58
1162,2020-12-02,deck-the-halls_solo,right,1606951423.2767015,128,66,64
1163,2020-12-02,deck-the-halls_solo,right,1606951423.4097013,144,69,37
1164,2020-12-02,deck-the-halls_solo,right,1606951423.4367013,128,67,64
1165,2020-12-02,deck-the-halls_solo,right,1606951423.9697013,128,69,64
1166,2020-12-02,deck-the-halls_solo,right,1606951423.9887013,144,71,67
1167,2020-12-02,deck-the-halls_solo,right,1606951424.3597012,144,73,57
1168,2020-12-02,deck-the-halls_solo,right,1606951424.393701,128,71,64
1169,2020-12-02,deck-the-halls_solo,right,1606951424.687701,144,73,26
1170,2020-12-02,deck-the-halls_solo,right,1606951425.181701,128,73,64
1171,2020-12-02,deck-the-halls_solo,right,1606951425.181701,128,73,64
1172,2020-12-02,deck-the-halls_solo,right,1606951425.555701,144,71,59
1173,2020-12-02,deck-the-halls_solo,right,1606951425.752701,144,73,53
1174,2020-12-02,deck-the-halls_solo,right,1606951425.768701,128,71,64
1175,2020-12-02,deck-the-halls_solo,right,1606951425.9947011,144,74,67
1176,2020-12-02,deck-the-halls_solo,right,1606951426.0337012,128,73,64
1177,2020-12-02,deck-the-halls_solo,right,1606951426.6057012,144,73,66
1178,2020-12-02,deck-the-halls_solo,right,1606951426.626701,128,74,64
1179,2020-12-02,deck-the-halls_solo,right,1606951427.055701,144,71,60
1180,2020-12-02,deck-the-halls_solo,right,1606951427.130701,128,73,64
1181,2020-12-02,deck-the-halls_solo,right,1606951427.5107012,144,69,68
1182,2020-12-02,deck-the-halls_solo,right,1606951427.5237012,128,71,64
1183,2020-12-02,deck-the-halls_solo,right,1606951428.6177013,144,69,9
1184,2020-12-02,deck-the-halls_solo,right,1606951428.8707013,128,69,64
1185,2020-12-02,deck-the-halls_solo,right,1606951428.8707013,128,69,64
1186,2020-12-02,deck-the-halls_solo,right,1606951429.1587012,144,69,69
1187,2020-12-02,deck-the-halls_solo,right,1606951429.8107011,144,67,64
1188,2020-12-02,deck-the-halls_solo,right,1606951429.8467011,128,69,64
1189,2020-12-02,deck-the-halls_solo,right,1606951430.024701,144,66,61
1190,2020-12-02,deck-the-halls_solo,right,1606951430.0397012,128,67,64
1191,2020-12-02,deck-the-halls_solo,right,1606951430.5087013,144,64,48
1192,2020-12-02,deck-the-halls_solo,right,1606951430.5087013,128,66,64
1193,2020-12-02,deck-the-halls_solo,right,1606951430.9757013,128,64,64
1194,2020-12-02,deck-the-halls_solo,right,1606951430.9987013,144,62,47
1195,2020-12-02,deck-the-halls_solo,right,1606951431.4597013,144,64,51
1196,2020-12-02,deck-the-halls_solo,right,1606951431.4717014,128,62,64
1197,2020-12-02,deck-the-halls_solo,right,1606951431.9407015,128,64,64
1198,2020-12-02,deck-the-halls_solo,right,1606951431.9457016,144,66,46
1199,2020-12-02,deck-the-halls_solo,right,1606951432.4457016,144,62,50
1200,2020-12-02,deck-the-halls_solo,right,1606951432.4457016,128,66,64
1201,2020-12-02,deck-the-halls_solo,right,1606951432.9577017,144,64,53
1202,2020-12-02,deck-the-halls_solo,right,1606951432.9577017,128,62,64
1203,2020-12-02,deck-the-halls_solo,right,1606951433.1487017,128,64,64
1204,2020-12-02,deck-the-halls_solo,right,1606951433.1557016,144,66,35
1205,2020-12-02,deck-the-halls_solo,right,1606951433.5877016,128,66,64
1206,2020-12-02,deck-the-halls_solo,right,1606951434.0717015,144,71,56
1207,2020-12-02,deck-the-halls_solo,right,1606951434.2437015,128,71,64
1208,2020-12-02,deck-the-halls_solo,right,1606951434.3217015,144,71,53
1209,2020-12-02,deck-the-halls_solo,right,1606951434.4787016,128,71,64
1210,2020-12-02,deck-the-halls_solo,right,1606951434.5717015,144,71,51
1211,2020-12-02,deck-the-halls_solo,right,1606951434.6967015,128,71,64
1212,2020-12-02,deck-the-halls_solo,right,1606951434.7907016,144,71,64
1213,2020-12-02,deck-the-halls_solo,right,1606951434.9217017,128,71,64
1214,2020-12-02,deck-the-halls_solo,right,1606951435.0797017,144,69,64
1215,2020-12-02,deck-the-halls_solo,right,1606951435.8097017,144,67,61
1216,2020-12-02,deck-the-halls_solo,right,1606951435.8457017,128,69,64
1217,2020-12-02,deck-the-halls_solo,right,1606951436.0247016,128,67,64
1218,2020-12-02,deck-the-halls_solo,right,1606951436.0327015,144,66,48
1219,2020-12-02,deck-the-halls_solo,right,1606951436.5307014,144,64,50
1220,2020-12-02,deck-the-halls_solo,right,1606951436.5647013,128,66,64
1221,2020-12-02,deck-the-halls_solo,right,1606951437.0217013,144,62,51
1222,2020-12-02,deck-the-halls_solo,right,1606951437.0217013,128,64,64
1223,2020-12-02,deck-the-halls_solo,right,1606951437.9487014,128,62,64
1224,2020-12-02,deck-the-halls_solo,right,1606951441.3837013,177,64,0
